1.702045771247829783e-02,3.062116298336907405e-03,8.128593739414328306e-03,7.815572190592749713e-03,1.043406242628300805e-02,7.515166129986710838e-03,-3.287382018161455564e-03,-3.293691782471225033e-03,-5.878553061932489422e-03,1.339455692276282986e-03,-1.175182713600652663e-02,-4.671548348127789810e-03,-6.777456545250872292e-04,2.211628756249337229e-03,-4.950293129272480448e-03,3.166728419548978622e-03,-1.465065972859821172e-04,-4.068993465972860907e-03,1.013459037241093950e-02,2.416187005407581263e-03,-1.099702915620853760e-02,4.019381618202178506e-03,1.062989138251195682e-02,-3.015720738700168688e-03,-1.385998942556882808e-02,1.002052303234361730e-02,1.202455468217534899e-02,-2.693429829609268657e-03,8.233581618202194530e-03,-3.846275620855059765e-03,1.199230103050662969e-03,2.489764783185346216e-03,8.144219328639889025e-03,-2.439501883481321690e-03,-8.410936226915638123e-03,-2.875060132639415539e-03,-1.392715575553515363e-02,5.248706870727433416e-03,3.239838857259428034e-03,1.073538027140083680e-02,2.667609227629786153e-03,-1.127679481277418447e-02,-1.233247338026662900e-03,1.558611921232480602e-03,-2.351639930619332883e-03,-1.323246282624217229e-02,-1.347034565452502261e-02,-1.156278875216815855e-02,1.127230323436035557e-04,-3.846361816141251333e-03,1.809762089582800729e-03,-1.074744981124419211e-03,6.823766803387363786e-03,4.491720338740917522e-03,-6.693187184980903606e-04,-4.001127472706900688e-03,-2.722200873380282299e-03,8.095789245994829478e-04,3.573573757779443930e-04,-3.830144981124393271e-03,-1.367764935822875401e-02,1.125338431180488742e-02,7.138934027139605442e-04,-6.179817034996396181e-03
3.062116298336907405e-03,3.536444155086219954e-02,-8.066525452504826749e-03,3.352897443118039739e-03,-3.110167876747257747e-03,-7.840508617488001208e-03,-1.018612321191718524e-03,-1.670366529945933008e-03,-4.457227809407202958e-03,-8.262330166309537344e-03,1.964609227629871523e-03,3.735546821752837180e-04,-8.397537353331298304e-04,-6.055045991225371967e-03,-1.769030121008052098e-02,5.875387005407605931e-03,2.068485321905974648e-03,-2.408779324558680060e-03,4.987360069380672792e-03,-7.958154408733798812e-03,-4.882703903683247547e-03,6.861040204060803518e-03,-2.555116698296090727e-03,2.094048958269567259e-03,1.234446938067572559e-03,-4.027040604019982428e-03,3.008899104581173531e-02,-1.205771243750645332e-03,-2.971537573716956544e-03,2.840271853892458159e-03,3.127777577798177781e-03,6.091978924599526779e-03,2.672766803387400907e-03,-1.819398853178251637e-03,-1.076105541883479698e-02,-1.501473488011412227e-02,8.027250525456967531e-04,3.691809901030501401e-03,-7.782724779104170480e-03,1.976372190592790359e-03,5.095934480155077037e-03,-1.265780289358222656e-02,-1.103058875216804229e-02,6.345048284868883524e-03,-1.301536900316263654e-03,-1.464102646260577456e-02,-1.271035373533306763e-02,7.687869833690467308e-03,-3.765840604019995812e-03,-3.136925452504849172e-03,2.711297623099697893e-02,2.151691382511982439e-03,1.113092055912652751e-03,4.422712257932875229e-03,1.210967320069386566e-02,-6.637246664626056739e-03,1.933124379145010783e-03,2.874904177124774224e-03,-2.535761816141209393e-03,4.575846938067569536e-03,1.968787005407645306e-03,2.908206754412787109e-04,3.491996433017029600e-03,9.164174884195559409e-03
8.128593739414328306e-03,-8.066525452504826749e-03,1.650417421079482250e-02,2.842597106417683785e-03,1.011964289766349896e-02,1.442485771247831346e-02,-3.037245991225411262e-03,-3.215111311090734000e-03,-2.719972590552005489e-03,4.902369496990106358e-03,-9.175357775737148433e-03,-5.720523432302852297e-03,-4.181651831445954283e-04,4.889764783185384170e-03,3.362176230996900567e-03,-1.703802220181642154e-03,7.042960963167319141e-04,-1.909635216814593861e-03,4.124281954902538593e-03,6.356211921232516118e-03,-4.128004240383603869e-03,-9.514823548617741024e-04,8.440694076114665240e-03,-3.315029156208567501e-03,-1.194396450974389255e-02,1.404821461483522251e-02,-4.606426242219467410e-04,-3.974627136006558988e-03,9.024495422916016876e-03,-6.051361816141234348e-03,-2.352300536679956863e-03,-2.485988078767497906e-03,3.914355355575931117e-03,-1.490143634323054782e-03,-4.735575553514930565e-05,6.992742560963299825e-03,-1.121479750637687997e-02,4.880651198857004170e-04,9.332419328639918882e-03,5.058182965003544564e-03,-1.933699189878611844e-03,-7.775547674727024960e-03,1.435666466687163896e-03,-4.434807607387030240e-03,-5.905039036832882829e-04,-7.873104577083907263e-03,-9.054876294255644054e-03,-1.339976383634322935e-02,-6.179187184981289015e-04,-2.279114678094092648e-03,-8.546574390367100765e-04,-3.792164509743930871e-03,3.426347274767852294e-03,2.432523032343630182e-03,1.466372863993509407e-03,4.802307764513658235e-04,-2.376064846444238265e-03,-2.339507270686694632e-03,-9.228399306193436902e-04,-4.313786731966124874e-03,-1.166640222018159798e-02,9.197298116518709196e-03,-2.752081681461104965e-03,-1.690569896949241716e-03
7.815572190592749713e-03,3.352897443118039739e-03,2.842597106417683785e-03,1.547268666870721746e-02,3.201621348841919307e-03,2.784391719212288025e-03,-1.061156428935878734e-03,3.441422695643241766e-03,-8.061052504846951544e-04,-2.519429829609251634e-03,-1.208549043566984477e-02,7.811216855422373076e-04,7.384799347004913786e-04,-4.183034543413974814e-03,-7.871956428935792532e-03,6.710176230996777250e-03,-8.559836563615960681e-03,-1.020432343230284061e-02,1.494848262830318630e-02,3.239857039077602766e-03,-1.422991467809406503e-02,6.913162762983313288e-03,6.560005860626417183e-03,-3.719050705030144295e-03,-1.191865272523213656e-02,5.281748621569191254e-03,8.381113604734247852e-03,4.718017981838529447e-03,4.517807207427775029e-03,-1.867272253851701060e-03,3.921900136720685853e-03,5.640657039077590432e-03,1.530277825119880260e-02,5.613612594633143535e-03,-2.554488415467840411e-03,-1.021483454341383899e-02,-1.330281905519845737e-02,5.654043571064120560e-03,3.402064446485007602e-03,9.677050305070853536e-03,6.579168150188698973e-03,-7.003347001326384359e-03,-8.967688415467755386e-03,4.572393066013615698e-03,-7.325636563615977627e-03,-9.406459459238821277e-03,-9.200564509743890812e-03,-7.206452051831467413e-03,-4.707495822875260895e-03,6.309748841954376450e-04,-7.690345654524958011e-03,2.563369496990045276e-03,1.433077017039072025e-02,-2.731720738700170893e-03,-7.214315351494739355e-03,-1.905790772370214532e-03,-5.682419728599151683e-03,4.743804513825059660e-03,-2.638417034996479345e-03,-4.209030503009927870e-03,-1.248786821344762335e-02,1.352216545658601124e-02,4.736674547495094145e-03,-1.269070255688193802e-02
1.043406242628300805e-02,-3.110167876747257747e-03,1.011964289766349896e-02,3.201621348841919307e-03,1.918866714008773955e-02,7.827770843791435548e-03,-3.071555082134510683e-03,1.570240424446103192e-04,-1.937281681461101857e-03,5.084838183858787081e-03,-1.154822242220180858e-02,2.516723032343602846e-03,-4.266964962759170173e-04,6.984566803387395884e-03,-2.014355082134423186e-03,3.094888688909258698e-03,-3.226901883481257238e-03,-5.897277641057026287e-03,3.704861752882325759e-03,8.486902830323413485e-03,-7.772646664626037608e-03,1.309875220895793469e-03,9.261718318538897030e-03,-4.465893802673222453e-03,-1.163927360065299121e-02,1.262734996837056901e-02,-3.379729492908824587e-03,-5.829047338026768429e-03,1.646718633200692020e-02,-3.103337573717002140e-03,5.886501483522052838e-03,-3.289186058565485727e-03,4.788379598000168207e-03,-2.310563836343264895e-03,8.386684868890848096e-04,2.458877914498643850e-03,-1.213832881950820466e-02,8.245533806754379649e-03,4.734332459953042617e-03,6.321429429650003012e-03,2.673991719212287944e-03,-7.026634543413901902e-03,-7.224531513110824844e-03,5.538549968370536786e-03,-4.913701883481278072e-03,-1.120630255688189608e-02,-1.025096316294252241e-02,-9.725517371696766611e-03,-8.106722538516735344e-04,-1.204090435669859021e-03,-6.312633196612474351e-03,-3.338695822875253211e-03,3.501927072747642710e-03,-3.658008280787691628e-03,-5.538251158044762285e-04,3.519216855422662316e-04,-6.344929492908891674e-03,2.599072527293095052e-03,-1.994371243750665476e-03,-8.317651378430778591e-03,-1.204626686664625294e-02,9.767100136720711923e-03,2.500498116518684762e-03,-9.606878987858341254e-03
7.515166129986710838e-03,-7.840508617488001208e-03,1.442485771247831346e-02,2.784391719212288025e-03,7.827770843791435548e-03,1.395787454749513809e-02,-2.858673600653028994e-03,-2.632094476073909648e-03,-1.926733533312956865e-03,2.475275220895821471e-03,-8.039007607386992188e-03,-5.914728819508247026e-03,4.932960963166745268e-04,3.044114951535541874e-03,3.109193066013727150e-03,-1.091896496275928741e-03,2.509070911133546897e-05,-1.296285048464432873e-03,3.922743234363808978e-03,4.556784311804895626e-03,-4.779431849811221177e-03,-3.890996428939355660e-05,7.305822022242601868e-03,-2.466012321191741671e-03,-1.086716989694928685e-02,1.317145367207426740e-02,-3.455146780940116587e-04,-2.555721412100843849e-03,6.396178924599514766e-03,-5.247233870013295366e-03,-2.088617034996464138e-03,-9.846379104173374509e-04,3.303594412814981392e-03,-8.233490215284500506e-04,-8.252278094072129037e-04,2.647648284869014938e-03,-1.017511400469338703e-02,4.468597326803041485e-04,9.408102830323413976e-03,5.739866466687039426e-03,-1.386460132639565947e-03,-7.102530839710198204e-03,6.814610794817688904e-04,-3.934457439036870806e-03,-2.737595755535114048e-05,-7.400087742067078429e-03,-8.736415014794366232e-03,-1.243319144577084180e-02,-4.924574390368585903e-04,-1.695764509743934341e-03,-1.046973937353215317e-03,-2.818925452504881992e-03,3.124586332006900214e-03,2.413206534027120907e-03,-4.648325232118837957e-04,5.474698336904136597e-04,-1.361492455871855843e-03,-2.277268213447646537e-03,-2.614897622691838121e-04,-2.899992119171520850e-03,-1.058016316294255361e-02,7.784314951535529700e-03,-2.642175957555391395e-03,-2.151219728599081463e-03
-3.287382018161455564e-03,-1.018612321191718524e-03,-3.037245991225411262e-03,-1.061156428935878734e-03,-3.071555082134510683e-03,-2.858673600653028994e-03,1.374044491786547556e-02,5.045795980001492988e-04,-3.829392792572233143e-03,2.500171517192099728e-03,4.114666466687063456e-03,-1.516103009897466021e-04,-4.475252051831492099e-03,-5.016554188348458683e-04,-2.599132859912218346e-03,-4.245555755535202792e-03,-3.280568550147939556e-03,-1.949499863279265067e-03,-2.431027136006582833e-03,-2.055208280787716203e-03,2.402686668707280319e-03,-4.338013667993113887e-03,3.365829429649990802e-03,9.337728639934260964e-04,4.088948621569212134e-03,-8.194761142740565954e-03,-5.868840604019954880e-03,1.332285995306547359e-03,-3.144803346597640505e-04,-2.258226462605905302e-03,8.272792612998132672e-04,5.877258385878943170e-03,1.138240424445940226e-04,1.912325052545606630e-03,-1.567775957555378507e-03,-5.667887521680437055e-04,5.514337847158446056e-03,6.575338067543605490e-04,-4.006675400469766521e-04,-1.520459459238906498e-03,-3.069563836343284103e-03,-2.607898785836554670e-05,2.380801820222489418e-03,-1.747005587185035663e-03,-1.798146327925738246e-03,3.778475220895863122e-03,6.179259059279683039e-03,1.910704850525437020e-03,1.127883301703864463e-03,-3.423423769003212328e-03,-2.398299863279161268e-03,9.102415288235842297e-03,3.625937394142897006e-04,8.132139414345125085e-04,6.144841550862170827e-03,-3.141967203346640158e-03,-2.657485048464465309e-03,-1.084483028262477446e-03,6.398509784715386778e-04,-3.187873600653018565e-03,5.260844244464838761e-03,-1.101788752168197114e-03,-1.358612994592443488e-03,2.119009901030531693e-03
-3.293691782471225033e-03,-1.670366529945933008e-03,-3.215111311090734000e-03,3.441422695643241766e-03,1.570240424446103192e-04,-2.632094476073909648e-03,5.045795980001492988e-04,9.817714278134824155e-03,3.589852998673552856e-03,-1.566916024895446827e-03,-7.657309964289371607e-03,6.968635490256039691e-03,2.276604060809625291e-04,4.274792612998286486e-04,-3.609331513110874013e-03,5.039245591266138836e-03,-8.062322758902156633e-03,-4.000031849811258068e-03,1.294107544128093781e-03,2.740037510458071066e-03,-1.066306754004693255e-02,2.996454345474895611e-03,-8.478136679931107993e-04,1.663574210794767838e-03,-6.207027809407223914e-03,-2.939959795939226222e-03,-9.176928146107498491e-03,5.451754008774557098e-03,6.663210121415771240e-04,4.988352661973214676e-03,6.137525052545600261e-03,-1.138495822875271396e-03,2.720069833690381359e-03,6.366793066013612910e-03,2.439136500357074952e-03,-9.593876294255593296e-03,-7.664305250484657051e-03,4.331335153555702401e-03,1.073133806754364905e-03,1.451230776451324428e-03,5.238015288235837487e-03,2.059833470054088598e-03,-8.931285721865056190e-03,7.156906870727417457e-03,-2.813011647791064523e-03,-8.091678767472386792e-04,-1.233384038363419125e-03,-2.156827136006552858e-03,1.378017981838539118e-03,3.530933133353686589e-03,-1.327272073870004558e-02,1.017438857259406540e-03,3.899950641771187526e-03,-4.902429156208590148e-03,-5.325912657892045016e-03,1.409945254565810610e-03,-8.114614794409018847e-04,6.067540540761086690e-03,1.359096769717325209e-03,6.549277461483214323e-04,-6.782132186511596710e-03,2.361237057442576329e-04,6.007077241097787124e-03,-1.436429986327923854e-02
-5.878553061932489422e-03,-4.457227809407202958e-03,-2.719972590552005489e-03,-8.061052504846951544e-04,-1.937281681461101857e-03,-1.926733533312956865e-03,-3.829392792572233143e-03,3.589852998673552856e-03,1.988843616365672598e-02,-4.155777304356718035e-03,1.676273200693805367e-03,1.929440877461435040e-03,1.684979912661968907e-02,-2.770270907050329402e-03,-4.242303903683255183e-03,4.586273200693757705e-03,-4.882406260585647403e-03,-4.022670907050306284e-03,-1.740531513110954139e-03,2.545731786552357396e-03,1.164848958269572429e-03,5.035593066013625656e-03,-8.688341614121047884e-03,-7.883981797776135276e-04,4.942666466687059730e-03,5.784956702377287360e-03,-9.346900536679877622e-03,5.936781618202179034e-03,-2.611873600653026248e-03,1.724824715845275870e-03,-2.609225115804560992e-03,-9.232459912254307836e-04,-1.132458112437556043e-03,4.063042897663455937e-03,1.467060855422914686e-02,-1.323951535149463232e-02,1.916277914498515193e-03,-4.546637237016679794e-03,-1.008505250484681426e-03,-2.989963836343279783e-03,3.590042897663453438e-03,-4.866250031629402138e-03,-1.644425811243743416e-02,-1.868732186511631345e-03,-1.992539593919001855e-03,-4.995140267319617307e-03,-4.166023095602468251e-03,6.534089362309950140e-03,5.068233690439362480e-04,1.729107185389241325e-02,-5.581026462605754267e-03,-8.743113110907538635e-04,-9.185773043567495039e-04,-3.329845991225416531e-03,-1.273632949290886412e-02,1.753963953066009843e-02,3.472327966533834509e-04,1.818234816855372792e-03,1.090791045811610391e-03,1.839288688909273498e-03,3.229228756249352423e-03,-3.184070907050346941e-03,2.183104850525406128e-03,-7.799827809407175461e-03
1.339455692276282986e-03,-8.262330166309537344e-03,4.902369496990106358e-03,-2.519429829609251634e-03,5.084838183858787081e-03,2.475275220895821471e-03,2.500171517192099728e-03,-1.566916024895446827e-03,-4.155777304356718035e-03,1.517323144985206589e-02,-1.047940267319641275e-03,-3.027883701663121579e-03,-5.939192119171531406e-03,1.044651562493623120e-02,5.276371517192187700e-03,-8.929718045097467111e-03,5.136380271400906375e-03,1.181004513825138725e-03,-1.878633870013288621e-03,8.523962762983358296e-03,3.654857712478349827e-03,-9.957398179777596572e-03,5.204778251198839689e-03,-4.775167203346612418e-03,-2.683213667993050461e-03,1.627298789919393897e-03,-4.280669560248882843e-03,-3.249209627589047002e-03,6.019357375777972460e-03,-7.187944307723724904e-03,-1.692327472706892707e-03,-5.360681681461098441e-03,-3.101160248954454432e-04,-7.245039036833228734e-04,2.611728419549027690e-03,1.565749340271414478e-02,-1.323713331292705742e-03,-3.636284828079021738e-04,1.997836837057429243e-03,-4.462843971023389492e-03,-8.049726125905546509e-03,7.995365003571504574e-04,6.464417308438007853e-03,-5.121723432302854005e-03,1.377580271400888085e-03,4.513201820222492028e-03,3.037430103050755680e-03,-8.286901883481270076e-03,1.993876788082696381e-04,-4.120252725232138695e-03,-9.116843750636427490e-04,-2.147080334659754331e-03,-5.150129945924166938e-04,1.936496096316694861e-03,9.002568150188796151e-03,-7.509072706866796532e-04,-1.653202893582283355e-03,-5.858978651158071836e-03,-1.933977977757388427e-03,-4.011702556881949211e-03,-2.351762489541867843e-03,4.094715624936210926e-03,-6.183553061932484801e-03,4.201847611468269121e-03
