3.511786358534842861e-02,4.031651015202519610e-03,1.218416502397716254e-02,-1.481767350270382080e-03,-3.485406958473637185e-03,2.893590835629018462e-02,-1.419891562085513715e-03,1.286722801754924643e-02,3.863830568309337913e-03,8.291571064177060985e-04,1.325407789001121703e-02,1.399612833384349456e-02,-3.729675910621362608e-03,-8.406892766044316749e-04,5.041489664319958978e-03,-5.505798877665545391e-03,2.152105415773904185e-02,2.470206305478932804e-04,1.766800204060831611e-03,6.966798306295277944e-03,1.653892990511177758e-03,-1.546590307111524827e-03,1.804920320375473161e-02,6.633509886746261595e-03,9.310947801244782301e-03,3.135438628711346813e-03,2.873159310274459900e-03,5.020378532802798228e-03,-4.825341087644075401e-04,8.505095173961812680e-03,3.295121375369850034e-03,-2.565583328231797831e-03,-4.955262156922764054e-03,-1.995122579328644733e-03,3.268406325885098596e-03,4.900118355269861455e-03,5.488513988368533270e-03,1.658085921844709362e-02,-1.801024895418825052e-03,-2.488403224160418316e-05,9.681648974594423557e-03,6.381235384144457422e-03,-4.971069870421377171e-03,8.940403428221537201e-04,1.423522342618104009e-02,-2.518686603407799002e-03,8.821840730537723260e-03,4.842373451688587217e-03,4.119389654116944847e-03,1.213645397408430297e-02,-1.220330517294152331e-03,4.506674155698427685e-03,2.487030282624200835e-03,-9.608137945107283443e-05,1.941137700234663119e-03,-4.202704785225980406e-03,1.439079481685556034e-03,1.813504587287013275e-02,1.814951317212530266e-02,3.582485501479434637e-03,5.238538618508305385e-03,9.459704724007762799e-03,1.774312621161094677e-03,1.347697451280482905e-02,-2.303001326395225079e-04,2.719945699418430379e-03,2.348427384960708863e-03,-1.546837873686301166e-04,2.204638383838384771e-03,1.016618916437119771e-04,1.563535798387922018e-02,1.493669135802470167e-03,-4.861873482297692515e-04,3.152014333231307336e-02,1.128159208244058562e-02,3.851899208244057710e-02,1.575998077747171183e-02,1.842061061116212831e-02,2.790016988062442999e-02,5.394102907866551479e-03
4.031651015202519610e-03,2.138551449443933106e-02,3.128773598612360693e-03,-1.515135680032650390e-04,7.232651402917954957e-04,2.268206795224975971e-04,4.950831984491369658e-03,1.387349319457169012e-03,-1.303448184470973326e-02,7.649228127742067895e-03,-5.833294455667792713e-03,-2.353156873788385308e-03,3.642437490052041153e-03,7.226175190286686194e-03,6.850027397204360401e-03,3.460775443322108760e-03,-3.837308042036501662e-03,3.950677330884596293e-03,2.834086040199971807e-03,-2.151103466993164320e-03,-2.889411925313740710e-03,-2.348895312723196013e-03,7.168592755840921425e-04,9.090203758800097233e-03,2.457045491684521632e-02,2.725294520967242503e-03,6.365378063462875458e-04,4.031568207326805350e-05,5.509257047240050456e-03,5.020394927048242931e-03,2.000459377614522555e-03,1.318222373227233377e-03,3.773729043975106081e-03,-9.223616814610792036e-04,6.052050239771326065e-04,1.479261442709926822e-02,-5.365474833180288936e-03,-7.146100467299259899e-03,1.575774206713603754e-03,1.012588201203930933e-03,3.917409647995094384e-03,4.029278481787560220e-03,1.475798502193658573e-03,-6.472725191307041959e-04,8.825467482910112973e-04,1.929432057953383163e-04,-8.719588205285038005e-04,3.823009725538200742e-03,8.381444872972125190e-03,1.514570966227909554e-03,1.893838910315274885e-03,9.285550086725894098e-04,1.702229699010287351e-03,1.995524501581442001e-03,7.578364815835117105e-03,-2.949060871339540760e-04,5.151308213447586271e-03,1.318624503622057263e-03,-1.016921216202434268e-03,9.027708437914468750e-04,2.981231996735020894e-03,6.469487195184191837e-04,-3.002635302520159123e-03,1.778082335680033696e-02,5.961738296092196181e-03,4.994192702785429407e-03,1.733917261503920481e-03,6.868043383327860013e-04,2.392651717171718258e-03,6.933525325987132532e-03,-7.191625899398015366e-03,1.564205086419752713e-02,5.572165603509814623e-03,-4.845979585756544222e-03,9.176589735741386405e-04,1.938832306907460959e-03,9.191199020508283813e-04,1.608596297928783364e-02,4.107784022038559954e-03,2.362385062749155761e-05
1.218416502397716254e-02,3.128773598612360693e-03,1.064023215590245881e-02,2.754105058667483813e-03,3.383242603815916818e-03,6.101873719008267700e-03,-8.007846627895325899e-04,1.022539711458014637e-02,-2.195781761044820861e-03,6.538329680644745269e-04,6.189165836139166529e-03,7.617312551780447069e-03,-2.355893725130020228e-04,-7.204237975716900992e-04,2.359469817365554035e-03,-3.131949719416434168e-04,9.305883677175868368e-03,-2.213037771656120351e-04,-1.757792621161081981e-03,3.250119200081627146e-03,3.321818536884000184e-03,2.488954939291901456e-03,1.198428740332618987e-02,7.012457949188859174e-03,6.195306270788705078e-03,4.333531925313731728e-03,-7.463477849199115803e-04,-3.382912253851615147e-03,-1.845764840322538017e-04,7.721357126823374809e-04,3.988262667074616370e-04,4.657885113766376022e-05,-3.693800387715546964e-04,2.136320420365261843e-03,4.670935410672355688e-03,-1.523764717885950706e-03,2.994987597183959571e-03,2.153401783491481862e-03,-2.625082440567275740e-03,4.151072747677741342e-05,3.575944254667873332e-03,8.889914906641875570e-04,-1.256145181103956012e-03,3.116132574227108328e-03,3.355875535149524004e-03,5.469830874400830783e-04,2.056511927354386874e-03,1.432374235282090182e-03,-4.204834404652545805e-04,1.009600503622079364e-02,2.013436939087849542e-03,-2.052579863279217764e-03,-6.574952025303909152e-04,-1.021112539537924996e-05,1.675172129374542275e-03,-1.392620144883147159e-03,-5.012326089174546544e-04,1.166576276298337753e-02,1.252323808182840247e-02,5.416927289052129654e-03,5.637703111927335441e-03,2.437296153453739553e-03,2.895442158963352271e-03,7.259370827466609354e-03,3.320743148658137798e-04,-1.747581756963540952e-04,3.291788462401779979e-03,-5.260219569432882661e-05,-1.240639595959593718e-03,-3.371379981634567229e-04,5.396586474849536519e-03,-9.727027160493894719e-04,-1.849958453219194775e-04,1.099940156310586122e-02,2.307885256606499475e-03,1.127044525660650560e-02,4.129644468931783184e-03,8.870517032955820003e-03,6.585653994490346316e-03,-3.152214851545749683e-03
-1.481767350270382080e-03,-1.515135680032650390e-04,2.754105058667483813e-03,8.931600738700131922e-03,9.656777867564534171e-03,-1.211858196510560114e-02,-1.180645077032963419e-04,3.497032808897052383e-03,-5.019487758391999802e-03,3.856947246199367643e-03,-3.340836273849608160e-03,8.271879563309864677e-04,5.683822393633301134e-03,1.091322077339047748e-03,1.939555845321905931e-03,6.009766150392816843e-03,7.321374308744012628e-04,2.277505136210590531e-03,-4.614390800938678559e-03,-4.026194633200695953e-04,5.899564456688093962e-03,6.642628066523824024e-03,4.123819091929395442e-03,1.484029250076523065e-03,4.832610435669828543e-03,7.096720048974596018e-03,-1.997783626160595967e-03,-1.119751351902866822e-02,8.783526578920535747e-05,-5.509795780022447298e-03,1.452490268339964906e-03,2.207328452198755158e-03,4.666476188144064695e-03,4.803595012753801401e-03,6.631805170900928123e-03,-2.750575655545352272e-03,-3.335939626568718355e-03,-1.893500210182634319e-03,-7.750491174369962023e-03,-1.808690623405776929e-04,-8.132055586164688415e-04,-2.799704438322620469e-03,1.869029796959493107e-03,2.027022209978573877e-03,-7.642351947760432120e-03,2.640475473931231699e-03,-4.715210978471583332e-03,2.769481424344454393e-03,-1.518332170186716774e-03,3.266015373941436126e-03,6.488816724823999980e-03,-8.025943283338433237e-03,-3.803752192633403674e-03,-2.719361412100808123e-04,2.538381748801143197e-03,2.939027393123150658e-03,-2.282359187837975940e-03,3.623975504540352405e-03,6.193219132741557137e-03,8.138383295582080415e-03,6.813449811243751063e-03,-4.354879930619324525e-03,3.618995184164879378e-03,5.152083705744311308e-04,2.464113539434747719e-04,-9.354452035506573672e-04,5.887166958473625221e-03,-6.144113457810520759e-05,-2.015072323232322982e-03,9.827909641873290320e-04,1.445258802163044368e-03,-1.862073580246912481e-03,6.989923069074615810e-05,-6.329584801550863955e-03,-5.450904479134781669e-03,-5.560624479134782319e-03,-7.291341218243034550e-03,-1.395899426589123542e-03,-8.563475114784205658e-03,-6.856862246709520894e-03
-3.485406958473637185e-03,7.232651402917954957e-04,3.383242603815916818e-03,9.656777867564534171e-03,1.599935753086419513e-02,-1.740367797979798514e-02,1.654968709315374382e-03,4.438190482603795312e-03,-6.538466038159372086e-03,6.614095982042650715e-03,-2.752042469135802371e-03,2.673926958473626936e-03,7.152650235690235538e-03,6.544715600448834094e-04,1.405567991021323309e-03,1.099036641975308787e-02,-2.905679551066213916e-03,3.980725117845118274e-03,-7.580674388327732736e-03,-8.202887991021329522e-04,7.496848350168349578e-03,9.710859887766553483e-03,5.394250325476970635e-03,3.810596632996453509e-04,5.460391200897864519e-03,9.180740067340067284e-03,-1.369247856341190318e-03,-1.561903479236812289e-02,5.883645342309916723e-05,-5.651796049382716396e-03,1.773733378226709928e-03,1.956078473625142127e-03,7.423575129068462480e-03,7.957724624017956452e-03,9.863089517396181685e-03,-3.290523007856348010e-03,-4.058269764309764549e-03,-2.270513714927045994e-03,-9.932240179573509006e-03,-1.582931088664616597e-04,-2.273524309764311715e-03,-3.247093602693605467e-03,3.930691896745231936e-03,3.059369427609427185e-03,-1.116732466891133188e-02,2.748569517396186410e-03,-6.846924354657685924e-03,3.656405476992142991e-03,-2.142428956228977985e-03,4.117299842873154564e-03,6.699561885521882962e-03,-1.257424516273849581e-02,-2.248180561167231403e-03,-2.550779349046220184e-04,5.349093423120088522e-03,3.450867295173964087e-03,-3.463780920314272344e-03,4.642701503928152625e-03,6.496596677890004862e-03,1.126866684624017872e-02,9.241845342312007133e-03,-2.498075645342312349e-03,4.909197081930413535e-03,-2.527743120089789939e-03,3.533952413018813629e-04,-1.572628821548824156e-03,8.901495308641973678e-03,-7.789081930417922990e-05,-3.429546666666666646e-03,7.882020202012826089e-06,-1.854126554433220683e-03,-1.437552098765438680e-03,3.297903479234741279e-05,-1.186809391694725394e-02,-7.125595510662171596e-03,-1.082574662177329498e-02,-1.055515528619528111e-02,-2.740557081930414945e-03,-1.195658383838383784e-02,-9.323941144781144191e-03
2.893590835629018462e-02,2.268206795224975971e-04,6.101873719008267700e-03,-1.211858196510560114e-02,-1.740367797979798514e-02,5.873499426997245976e-02,-1.570649807162533126e-03,6.680421634527095552e-03,1.898267977961432332e-02,-6.408908576675849053e-03,2.424270383838384585e-02,1.664065083562900685e-02,-1.204728826446281077e-02,-1.210137300275482015e-03,7.618523783287410936e-04,-1.540253494949494865e-02,2.172312815426996960e-02,-2.592758273645546889e-03,8.692240918273651945e-03,6.406385711662074441e-03,-4.253565987144168441e-03,-1.077113638200183354e-02,9.738016639118465129e-03,5.615367125803527549e-04,-4.464359338842974721e-03,-7.331503948576676907e-03,3.486959118457299937e-03,1.705170339761248599e-02,-1.633687933884292801e-03,1.724104606060606129e-02,6.507817447199258252e-04,-5.291384977043158723e-03,-1.285811081726354055e-02,-8.397304940312213042e-03,-5.920340422405878135e-03,8.634865932047749992e-03,1.893205961432506412e-02,2.406758203856749004e-02,5.847999081726354409e-03,1.530574104683245945e-04,1.592178927456382176e-02,1.035942589531680356e-02,-8.856198861340680226e-03,-9.853540128558313342e-04,1.963056764003673349e-02,-6.255687493112945669e-03,1.446280550964187950e-02,1.160896088154268844e-03,2.591408999081734350e-03,6.340618438934809628e-03,-1.066957399449035802e-02,1.436863147842057549e-02,4.598665160697887333e-03,3.739823691460614815e-05,-3.106211460055094929e-03,-8.087451533516988242e-03,2.392702112029391429e-03,1.009764198347107809e-02,1.118683371900826805e-02,-8.067517465564739282e-03,-4.778565105601467917e-03,8.846871258034894742e-03,1.213162350780531626e-03,2.281523085399450243e-03,-1.829719485766753478e-03,3.714317869605143936e-03,-6.610370101010101286e-03,-1.956392653810778461e-04,6.461779393939394087e-03,-4.315503764921939205e-04,1.527616870523416243e-02,3.379159999999999543e-03,-1.657303067033972068e-03,3.441590721763086724e-02,1.185340881542699780e-02,3.935935103764923171e-02,2.038521572084482647e-02,1.100943886134068093e-02,4.938242001836547213e-02,1.284219864095500693e-02
-1.419891562085513715e-03,4.950831984491369658e-03,-8.007846627895325899e-04,-1.180645077032963419e-04,1.654968709315374382e-03,-1.570649807162533126e-03,1.034856174267932347e-02,-2.327651072339581399e-03,-1.830021250892765365e-03,8.053415002550761218e-03,-1.624447452300784500e-03,1.176992388531774159e-04,6.616400869299052592e-03,4.015165138251188502e-03,4.786136390164270546e-03,5.851441032547699539e-03,-6.600430013263955918e-03,5.437045889194977791e-03,1.049446652382396905e-03,-2.948490770329558613e-03,-6.286929537802274631e-04,3.347248770533616880e-04,-4.247877779818410096e-03,9.744578634833007827e-04,9.575778320579533473e-03,1.905365962656871328e-03,4.574740181614120327e-03,3.030895724926025922e-03,1.544116943169044276e-03,5.523107115600449542e-03,3.963787948168554821e-03,1.846610166309561223e-03,6.851684795429039722e-03,4.921683583307818978e-04,3.833928905213735252e-04,9.459636159575549388e-03,-2.814257312519130062e-03,-3.129494786246284576e-04,5.423661871237620870e-04,2.327672155902272731e-04,1.569965460667277534e-03,4.915895745332110253e-03,3.946873335373940472e-03,-2.083538157330884228e-03,1.537548046117737522e-04,5.967367289052136941e-04,3.831892664013836122e-05,4.277147858381798173e-03,4.951124946434019153e-03,-1.867231555963700870e-03,4.815229139883674277e-04,1.380574757677712047e-04,6.656169435771859544e-03,5.022048076726674803e-04,6.160586805428018564e-03,2.868392890521374514e-03,2.540257769615327822e-03,-3.651362322212036576e-03,-4.654706144270998568e-03,2.448406815631064292e-04,1.274781185593306136e-03,4.324751780430567336e-03,7.449914498520559657e-04,3.736786895214768821e-03,1.209229009284740978e-03,5.216234245485152320e-03,2.073870527497192855e-03,3.877075400466729286e-05,2.436371313131313956e-03,4.292439889807155365e-03,-7.109076392204879448e-03,7.249920493827156226e-03,1.677052447709397823e-03,-7.139767366595255009e-03,3.098746332006939615e-03,-2.266444779104182915e-03,-2.785955433119066118e-04,4.057692590551984814e-03,3.040693663911845767e-03,6.723452574227118533e-03
1.286722801754924643e-02,1.387349319457169012e-03,1.022539711458014637e-02,3.497032808897052383e-03,4.438190482603795312e-03,6.680421634527095552e-03,-2.327651072339581399e-03,1.151314447913479554e-02,-4.387538822572436398e-05,8.221412508926665883e-05,7.326178361391690042e-03,7.377587740026544938e-03,-1.143195947352302570e-03,-8.593846423834437852e-04,1.730458173655724605e-03,-5.702786083052796464e-04,1.023194343842472910e-02,-5.481666605448615344e-04,-1.549841767166586269e-03,4.004596445260692923e-03,4.331212035506594275e-03,3.363291615141303804e-03,1.406086514437303314e-02,4.301655047444136008e-03,2.565604930109180622e-03,5.283230364248531381e-03,-1.808402293643512036e-03,-3.503455871849773303e-03,-7.159514335357621155e-07,9.128637934904111585e-04,2.408315559636571904e-04,-3.729714886235812568e-04,-1.374787054382206998e-03,2.937617536986013821e-03,5.971851884501554707e-03,-1.502313845525990064e-03,3.850400416284049682e-03,3.840066723803695851e-03,-2.485935516783987012e-03,2.025394143454055135e-05,2.838589213345557236e-03,1.101892684419922361e-03,-1.874891811039673629e-03,3.999179075604520316e-03,3.127817573717024593e-03,4.508442077339347041e-04,1.693808162432444654e-03,1.276902352821112719e-03,-8.625677379859097516e-04,1.102801480665240551e-02,2.087004946434040022e-03,-2.203923077236970719e-03,-1.644756469748027625e-03,3.643096826853643055e-05,1.084001293745523800e-03,-1.571592559942830295e-03,-8.194816447301201453e-04,1.317895207427814859e-02,1.501212748495052776e-02,6.551681779410255257e-03,6.529986674829080413e-03,1.915494867870636041e-03,3.434510478522578326e-03,3.079623830221436386e-03,4.062631486582886104e-04,-1.006519534741348414e-03,4.307591290684605230e-03,-2.652862360984185332e-05,-2.026489292929290441e-03,-7.315755371900853170e-04,7.220255859606200532e-03,-8.082671604938339261e-04,-3.140675441291334033e-06,1.240827785328035143e-02,1.819208121620278194e-03,1.180695034384251010e-02,3.987969133761908730e-03,5.514916996224871609e-03,6.343917722681344587e-03,-2.688801848790925778e-03
3.863830568309337913e-03,-1.303448184470973326e-02,-2.195781761044820861e-03,-5.019487758391999802e-03,-6.538466038159372086e-03,1.898267977961432332e-02,-1.830021250892765365e-03,-4.387538822572436398e-05,3.157495740842771598e-02,-8.864999579634729246e-03,1.918867941638608549e-02,8.854402563003772875e-03,-8.928881628405259743e-03,-4.665676771758000066e-03,-9.192468678706251436e-03,-8.840148058361389435e-03,2.820008480767267726e-03,-4.058338794000611663e-03,-9.172547984899683156e-04,-3.366140283644528108e-03,-1.286135671870217980e-03,-2.577342928272623960e-03,1.815068997041084219e-03,-7.939080097949212378e-03,-2.220815321293746064e-02,-4.648707131925314609e-03,-1.706931847770636317e-03,8.710193245587189229e-03,-2.651593543515997232e-03,3.961385095398428299e-03,-4.526970141822263087e-03,-2.203543258851137655e-03,-8.608725268850116880e-03,-1.326620769309254681e-03,-6.888809754106748695e-04,1.054061320273435610e-03,1.112838423018059145e-02,1.680303792266095095e-02,2.842036526885009622e-03,-1.727379818386138124e-04,-7.521338598102248526e-04,2.765836608509335617e-03,-3.867171219263342268e-03,-8.869576614631144917e-04,3.931686889092948453e-04,-2.257699965309660928e-03,1.814230221405976895e-03,-7.207787605346393026e-03,-4.265911049892896073e-03,-4.305408672584753560e-04,-5.367078885827977763e-03,-2.356151045811746391e-04,3.546771015202528684e-03,-4.769792510968534757e-04,-2.480487354351595779e-03,-3.212769864299562343e-03,-3.539595122946664115e-03,1.207416410570324051e-03,6.007505646362611661e-03,-4.844369456177940320e-03,-3.713669503111927724e-03,-4.406866585042343298e-03,5.708097602285481555e-03,-1.506312322416081435e-02,-3.324173047648238365e-03,-1.375019455157643023e-03,-1.815653512906846524e-03,-6.968996224878500946e-05,-2.715884040404039496e-03,-3.877620826446295972e-03,8.884328786858483248e-03,-3.356026172839515938e-03,-2.680739728599151189e-03,8.175377096214660536e-03,-1.108088929701047396e-03,6.357071070298931335e-03,7.364379553106951298e-05,-1.314829396592184785e-02,1.331961359044995033e-02,6.058249121518208616e-03
8.291571064177060985e-04,7.649228127742067895e-03,6.538329680644745269e-04,3.856947246199367643e-03,6.614095982042650715e-03,-6.408908576675849053e-03,8.053415002550761218e-03,8.221412508926665883e-05,-8.864999579634729246e-03,1.789001022752780348e-02,-7.928310078563411897e-03,-1.604529227629835058e-03,1.161239131925313577e-02,8.180866332006939481e-03,4.147622891541682608e-03,1.140234810325476723e-02,-5.826854072033475773e-03,1.004861687174778140e-02,1.539748948066515773e-03,-3.694337602285481699e-03,1.155303189470461341e-03,1.471372810937660210e-03,-5.582695153555849391e-04,3.963996449341838273e-04,1.262642441791653712e-02,7.120328313437404924e-03,7.035071311090706526e-03,-2.563901336598309929e-03,3.871252664013869870e-03,1.595088933782272357e-03,4.336864532190594715e-03,1.653458834812771222e-03,1.039197441893684529e-02,1.340361563105806324e-03,4.474919612284464394e-03,1.076541210080604431e-02,-7.316319387817569672e-03,-7.422499377614518801e-04,-1.615691664115907495e-03,7.109218528721500657e-04,2.912275359657203410e-04,2.182016039179680063e-03,6.477176182022243052e-03,-2.517823189470459917e-03,-7.890705397408478332e-04,3.078068850117301743e-04,5.883327007448177536e-04,6.306632523211918619e-03,1.004842522191612582e-02,2.717478747066525671e-04,4.289099038873585984e-03,-1.258430494847471645e-03,5.363865670849916195e-03,1.319911511070292641e-03,1.298651371084583173e-02,5.156252945617790726e-03,5.758068605244355369e-03,-2.615795857565615928e-04,-3.148885134170019851e-04,7.346147017651259714e-03,8.555646199367411553e-03,4.735818814406691536e-03,-2.404713784307721362e-03,2.747505719824502434e-03,3.312141405978973312e-03,7.395895586164678848e-03,6.558256386083052836e-03,2.428614794408638048e-04,3.310575353535353399e-03,8.838641726354451791e-03,-5.712421295786147823e-03,8.633564938271607800e-03,4.118328113457806611e-03,-9.994688211407006320e-03,4.322212815018874194e-03,-2.844467184981134406e-03,-9.166006856443275003e-04,8.816341883481286067e-04,-1.502978512396692650e-03,2.716793621059072992e-03
